period,employee_id,client_id,project_id,available_hours,worked_hours,billable_hours,non_billable_hours,overtime_hours
2026-08,E0040,C001,P009,160.0,128,111,17,0
2026-08,E0238,C010,P012,160.0,139,103,36,0
2026-08,E0384,C004,P004,160.0,137,108,29,0
2026-08,E0445,C008,P025,160.0,181,159,22,21
2026-08,E0270,C008,P033,160.0,119,90,29,0
2026-08,E0309,C002,P011,160.0,92,69,23,0
2026-08,E0322,C008,P002,160.0,179,135,44,19
2026-08,E0261,C010,P014,160.0,147,118,29,0
2026-08,E0313,C004,P029,160.0,115,84,31,0
2026-08,E0115,C003,P035,160.0,167,155,12,7
2026-08,E0433,C008,P004,160.0,159,134,25,0
2026-08,E0175,C005,P019,160.0,185,121,64,25
2026-08,E0136,C007,P019,160.0,149,121,28,0
2026-08,E0009,C004,P034,160.0,204,154,50,44
2026-08,E0158,C006,P011,160.0,142,112,30,0
2026-08,E0276,C009,P005,160.0,159,105,54,0
2026-08,E0252,C004,P013,160.0,162,117,45,2
2026-08,E0495,C010,P005,160.0,222,193,29,62
2026-08,E0248,C011,P026,160.0,134,105,29,0
2026-08,E0357,C010,P029,160.0,133,97,36,0
2026-08,E0217,C003,P017,160.0,163,137,26,3
2026-08,E0461,C012,P024,160.0,113,101,12,0
2026-08,E0029,C012,P013,160.0,126,92,34,0
2026-08,E0325,C009,P011,160.0,141,133,8,0
2026-08,E0054,C012,P013,160.0,184,120,64,24
2026-08,E0233,C002,P002,160.0,163,131,32,3
2026-08,E0228,C001,P006,160.0,146,135,11,0
2026-08,E0281,C011,P014,160.0,132,124,8,0
2026-08,E0378,C005,P007,160.0,92,85,7,0
2026-08,E0416,C008,P030,160.0,196,167,29,36
2026-08,E0439,C001,P026,160.0,143,103,40,0
2026-08,E0253,C011,P028,160.0,126,99,27,0
2026-08,E0499,C009,P013,160.0,201,152,49,41
2026-08,E0428,C003,P002,160.0,114,79,35,0
2026-08,E0140,C002,P011,160.0,177,150,27,17
2026-08,E0411,C005,P014,160.0,145,108,37,0
2026-08,E0323,C005,P007,160.0,163,153,10,3
2026-08,E0220,C006,P032,160.0,158,144,14,0
2026-08,E0242,C002,P003,160.0,162,106,56,2
2026-08,E0447,C012,P029,160.0,204,147,57,44
2026-08,E0316,C005,P006,160.0,199,162,37,39
2026-08,E0484,C001,P008,160.0,127,110,17,0
2026-08,E0443,C003,P022,160.0,157,106,51,0
2026-08,E0091,C008,P010,160.0,100,130,-30,0
2026-08,E0057,C004,P006,160.0,165,156,9,5
2026-08,E0377,C003,P022,160.0,171,125,46,11
2026-08,E0474,C007,P019,160.0,93,72,21,0
2026-08,E0408,C010,P026,160.0,144,130,14,0
2026-08,E0108,C007,P012,160.0,163,115,48,3
2026-08,E0282,C007,P013,160.0,153,139,14,0
2026-08,E0126,C010,P004,160.0,114,91,23,0
2026-08,E0451,C008,P001,160.0,116,108,8,0
2026-08,E0326,C005,P011,160.0,141,127,14,0
2026-08,E0230,C006,P009,160.0,134,103,31,0
2026-08,E0142,C007,P023,160.0,136,104,32,0
2026-08,E0453,C009,P006,160.0,111,102,9,0
2026-08,E0421,C004,P032,160.0,145,137,8,0
2026-08,E0432,C011,P034,160.0,185,146,39,25
2026-08,E0063,C012,P027,160.0,115,107,8,0
2026-08,E0412,C008,P004,160.0,139,122,17,0
2026-08,E0002,C001,P011,160.0,160,138,22,0
2026-08,E0184,C005,P029,160.0,106,98,8,0
2026-08,E0285,C010,P017,160.0,146,128,18,0
2026-08,E0209,C006,P030,160.0,170,139,31,10
2026-08,E0149,C009,P002,160.0,120,82,38,0
2026-08,E0381,C002,P010,160.0,148,119,29,0
2026-08,E0305,C001,P027,160.0,168,158,10,8
2026-08,E0272,C004,P031,160.0,203,161,42,43
2026-08,E0104,C009,P022,160.0,147,132,15,0
2026-08,E0405,C001,P032,160.0,127,120,7,0
2026-08,E0085,C001,P010,160.0,99,91,8,0
2026-08,E0375,C005,P029,160.0,127,89,38,0
2026-08,E0246,C001,P011,160.0,110,72,38,0
2026-08,E0410,C001,P032,160.0,187,141,46,27
2026-08,E0260,C012,P025,160.0,167,156,11,7
2026-08,E0133,C012,P031,160.0,116,84,32,0
2026-08,E0059,C004,P016,160.0,125,116,9,0
2026-08,E0414,C012,P030,160.0,146,128,18,0
2026-08,E0335,C009,P032,160.0,170,143,27,10
2026-08,E0030,C008,P025,160.0,157,147,10,0
2026-08,E0178,C004,P011,160.0,155,124,31,0
2026-08,E0456,C009,P028,160.0,150,102,48,0
2026-08,E0053,C004,P005,160.0,118,97,21,0
2026-08,E0204,C002,P024,160.0,147,116,31,0
2026-08,E0361,C010,P001,160.0,144,134,10,0
2026-08,E0389,C008,P018,160.0,109,83,26,0
2026-08,E0397,C009,P013,160.0,186,154,32,26
2026-08,E0194,C012,P021,160.0,130,96,34,0
2026-08,E0020,C010,P017,160.0,110,103,7,0
2026-08,E0087,C012,P010,160.0,134,92,42,0
2026-08,E0058,C010,P031,160.0,138,98,40,0
2026-08,E0409,C011,P020,160.0,143,126,17,0
2026-08,E0109,C008,P005,160.0,138,93,45,0
2026-08,E0340,C012,P023,160.0,144,128,16,0
2026-08,E0039,C003,P024,160.0,148,134,14,0
2026-08,E0095,C005,P002,160.0,147,125,22,0
2026-09,E0126,C010,P004,160.0,154,123,31,0
2026-09,E0431,C012,P003,160.0,156,112,44,0
2026-09,E0364,C004,P009,160.0,156,147,9,0
2026-09,E0354,C001,P031,160.0,163,113,50,3
2026-09,E0046,C009,P015,160.0,127,112,15,0
2026-09,E0040,C001,P009,160.0,128,90,38,0
2026-09,E0444,C008,P005,160.0,170,138,32,10
2026-09,E0241,C004,P034,160.0,134,123,11,0
2026-09,E0087,C012,P010,160.0,141,119,22,0
2026-09,E0089,C001,P021,160.0,139,127,12,0
2026-09,E0287,C002,P004,160.0,201,142,59,41
2026-09,E0485,C006,P029,160.0,123,109,14,0
2026-09,E0098,C011,P006,160.0,123,100,23,0
2026-09,E0449,C012,P022,160.0,144,115,29,0
2026-09,E0476,C010,P014,160.0,140,105,35,0
2026-09,E0147,C009,P032,160.0,116,93,23,0
2026-09,E0230,C006,P009,160.0,142,124,18,0
2026-09,E0464,C003,P013,160.0,145,125,20,0
2026-09,E0097,C005,P013,160.0,132,115,17,0
2026-09,E0382,C006,P021,160.0,141,132,9,0
2026-09,E0247,C011,P032,160.0,125,88,37,0
2026-09,E0481,C006,P022,160.0,116,95,21,0
2026-09,E0352,C012,P015,160.0,134,115,19,0
2026-09,E0117,C003,P001,160.0,120,98,22,0
2026-09,E0150,C007,P029,160.0,112,91,21,0
2026-09,E0209,C006,P030,160.0,98,63,35,0
2026-09,E0049,C005,P022,160.0,150,138,12,0
2026-09,E0138,C011,P024,160.0,133,97,36,0
2026-09,E0166,C002,P022,160.0,171,156,15,11
2026-09,E0490,C011,P035,160.0,96,89,7,0
2026-09,E0235,C012,P020,160.0,135,114,21,0
2026-09,E0077,C012,P005,160.0,150,115,35,0
2026-09,E0427,C004,P029,160.0,129,91,38,0
2026-09,E0434,C004,P024,160.0,143,126,17,0
2026-09,E0349,C008,P024,160.0,98,74,24,0
2026-09,E0397,C009,P013,160.0,134,121,13,0
2026-09,E0093,C011,P010,160.0,123,84,39,0
2026-09,E0125,C001,P013,160.0,168,121,47,8
2026-09,E0265,C009,P015,160.0,148,119,29,0
2026-09,E0088,C003,P029,160.0,164,135,29,4
2026-09,E0458,C005,P025,160.0,173,139,34,13
2026-09,E0467,C011,P002,160.0,132,90,42,0
2026-09,E0447,C012,P029,160.0,147,136,11,0
2026-09,E0194,C012,P021,160.0,118,87,31,0
2026-09,E0006,C001,P007,160.0,154,111,43,0
2026-09,E0378,C005,P007,160.0,157,103,54,0
2026-09,E0074,C009,P028,160.0,152,107,45,0
2026-09,E0310,C005,P008,160.0,132,100,32,0
2026-09,E0185,C008,P035,160.0,189,129,60,29
2026-09,E0313,C004,P029,160.0,145,111,34,0
2026-09,E0066,C003,P026,160.0,218,195,23,58
2026-09,E0373,C012,P025,160.0,100,130,-30,0
2026-09,E0356,C001,P022,160.0,160,130,30,0
2026-09,E0282,C007,P013,160.0,168,144,24,8
2026-09,E0141,C004,P026,160.0,118,100,18,0
2026-09,E0391,C010,P011,160.0,138,111,27,0
2026-09,E0261,C010,P014,160.0,110,101,9,0
2026-09,E0177,C005,P030,160.0,175,144,31,15
2026-09,E0479,C002,P014,160.0,142,124,18,0
2026-09,E0324,C008,P006,160.0,123,109,14,0
2026-09,E0362,C010,P007,160.0,169,123,46,9
2026-09,E0272,C004,P031,160.0,144,111,33,0
2026-09,E0094,C012,P031,160.0,165,111,54,5
2026-09,E0470,C007,P006,160.0,155,140,15,0
2026-09,E0424,C011,P030,160.0,120,86,34,0
2026-09,E0204,C002,P024,160.0,131,101,30,0
2026-09,E0164,C004,P019,160.0,124,85,39,0
2026-09,E0025,C007,P004,160.0,116,85,31,0
2026-09,E0225,C009,P018,160.0,104,78,26,0
2026-09,E0153,C009,P004,160.0,195,170,25,35
2026-09,E0071,C001,P024,160.0,151,113,38,0
2026-09,E0372,C010,P014,160.0,155,135,20,0
2026-09,E0278,C003,P004,160.0,172,124,48,12
2026-09,E0252,C004,P013,160.0,131,87,44,0
2026-09,E0459,C009,P031,160.0,111,90,21,0
2026-09,E0102,C007,P029,160.0,163,131,32,3
2026-09,E0410,C001,P032,160.0,115,104,11,0
2026-09,E0291,C002,P021,160.0,162,120,42,2
2026-09,E0174,C007,P027,160.0,108,87,21,0
2026-09,E0469,C003,P001,160.0,113,75,38,0
2026-09,E0311,C001,P034,160.0,128,109,19,0
2026-09,E0440,C004,P005,160.0,161,143,18,1
2026-09,E0059,C004,P016,160.0,185,156,29,25
2026-09,E0358,C001,P003,160.0,155,117,38,0
2026-09,E0438,C007,P008,160.0,129,105,24,0
2026-09,E0215,C010,P012,160.0,167,145,22,7
2026-09,E0146,C003,P020,160.0,107,84,23,0
2026-09,E0393,C001,P030,160.0,122,109,13,0
2026-09,E0296,C012,P032,160.0,146,123,23,0
2026-09,E0256,C010,P021,160.0,163,150,13,3
2026-09,E0248,C011,P026,160.0,139,119,20,0
2026-09,E0039,C003,P024,160.0,137,122,15,0
2026-09,E0446,C007,P016,160.0,138,93,45,0
2026-09,E0067,C011,P001,160.0,172,134,38,12
2026-09,E0168,C005,P033,160.0,126,111,15,0
2026-09,E0451,C008,P001,160.0,120,80,40,0
2026-09,E0151,C001,P012,160.0,138,114,24,0
2026-09,E0379,C006,P014,160.0,175,118,57,15
2026-09,E0304,C003,P032,160.0,128,120,8,0
2026-09,E0195,C011,P012,160.0,138,123,15,0
2026-09,E0483,C002,P001,160.0,107,99,8,0
2026-09,E0390,C011,P003,160.0,139,104,35,0
2026-09,E0212,C006,P016,160.0,150,139,11,0
2026-09,E0056,C008,P030,160.0,115,74,41,0
2026-09,E0007,C010,P018,160.0,172,136,36,12
2026-09,E0065,C012,P030,160.0,150,142,8,0
2026-09,E0289,C010,P035,160.0,132,125,7,0
2026-09,E0482,C007,P025,160.0,150,115,35,0
2026-09,E0415,C002,P026,160.0,156,115,41,0
2026-09,E0398,C005,P018,160.0,101,68,33,0
2026-09,E0135,C006,P019,160.0,151,143,8,0
2026-09,E0474,C007,P019,160.0,174,128,46,14
2026-09,E0257,C006,P029,160.0,125,87,38,0
2026-09,E0160,C001,P021,160.0,132,97,35,0
2026-09,E0400,C006,P026,160.0,136,93,43,0
2026-09,E0412,C008,P004,160.0,164,149,15,4
2026-09,E0334,C010,P031,160.0,118,91,27,0
2026-09,E0360,C007,P026,160.0,155,114,41,0
2026-09,E0336,C011,P005,160.0,136,128,8,0
2026-09,E0222,C008,P028,160.0,186,123,63,26
2026-09,E0368,C001,P028,160.0,138,110,28,0
2026-09,E0309,C002,P011,160.0,89,66,23,0
2026-09,E0421,C004,P032,160.0,160,149,11,0
2026-09,E0027,C011,P013,160.0,154,137,17,0
2026-09,E0406,C007,P026,160.0,149,133,16,0
2026-09,E0069,C012,P035,160.0,174,128,46,14
2026-09,E0374,C001,P005,160.0,104,82,22,0
2026-09,E0064,C011,P006,160.0,122,89,33,0
2026-09,E0341,C005,P015,160.0,143,97,46,0
2026-09,E0062,C002,P029,160.0,147,118,29,0
2026-09,E0445,C008,P025,160.0,140,109,31,0
2026-09,E0145,C008,P002,160.0,107,95,12,0
2026-09,E0214,C005,P026,160.0,132,99,33,0
2026-09,E0347,C001,P028,160.0,184,137,47,24
2026-09,E0396,C006,P006,160.0,117,84,33,0
2026-09,E0231,C006,P004,160.0,143,132,11,0
2026-09,E0422,C002,P033,160.0,155,123,32,0
2026-09,E0207,C004,P014,160.0,163,131,32,3
2026-09,E0275,C999,P024,160.0,160,113,47,0
2026-09,E0340,C012,P023,160.0,131,93,38,0
2026-09,E0409,C011,P020,160.0,122,113,9,0
2026-09,E0024,C007,P031,160.0,187,126,61,27
2026-09,E0234,C005,P010,160.0,166,152,14,6
2026-09,E0452,C011,P010,160.0,145,101,44,0
2026-09,E0015,C007,P021,160.0,178,124,54,18
2026-09,E0131,C002,P001,160.0,107,100,7,0
2026-09,E0110,C007,P017,160.0,111,92,19,0
2026-09,E0014,C011,P005,160.0,90,60,30,0
2026-09,E0387,C009,P024,160.0,147,96,51,0
2026-09,E0405,C001,P032,160.0,148,110,38,0
2026-09,E0411,C005,P014,160.0,109,100,9,0
2026-09,E0242,C002,P003,160.0,165,138,27,5
2026-09,E0018,C010,P026,,97,74,23,0
2026-09,E0273,C005,P024,160.0,152,106,46,0
2026-09,E0152,C002,P032,160.0,158,126,32,0
2026-09,E0213,C010,P003,160.0,147,99,48,0
2026-09,E0206,C999,P019,160.0,106,96,10,0
2026-09,E0210,C012,P026,160.0,173,135,38,13
2026-09,E0472,C012,P014,160.0,131,115,16,0
2026-09,E0461,C012,P024,160.0,131,95,36,0
2026-09,E0267,C012,P004,160.0,127,94,33,0
2026-09,E0030,C008,P025,160.0,161,127,34,1
2026-09,E0193,C008,P027,160.0,130,90,40,0
2026-09,E0274,C007,P027,160.0,115,92,23,0
2026-09,E0158,C006,P011,160.0,168,156,12,8
2026-09,E0487,C012,P006,160.0,142,108,34,0
2026-09,E0127,C002,P020,160.0,169,150,19,9
2026-09,E0191,C004,P011,160.0,144,93,51,0
2026-09,E0465,C999,P004,160.0,125,89,36,0
2026-09,E0208,C003,P002,160.0,100,70,30,0
2026-09,E0104,C009,P022,160.0,147,107,40,0
2026-09,E0299,C012,P011,160.0,136,90,46,0
2026-09,E0407,C010,P003,160.0,162,146,16,2
2026-09,E0198,C003,P027,160.0,129,102,27,0
2026-09,E0322,C008,P002,160.0,153,108,45,0
2026-09,E0189,C006,P008,160.0,143,102,41,0
2026-09,E0182,C011,P034,160.0,123,93,30,0
2026-09,E0033,C009,P030,160.0,131,120,11,0
2026-09,E0314,C007,P002,160.0,111,103,8,0
2026-09,E0351,C007,P013,160.0,189,125,64,29
2026-09,E0029,C012,P013,160.0,152,126,26,0
2026-09,E0190,C001,P026,160.0,109,72,37,0
2026-09,E0123,C004,P020,160.0,187,160,27,27
2026-09,E0096,C006,P004,160.0,117,98,19,0
2026-09,E0443,C003,P022,160.0,129,100,29,0
2026-09,E0321,C005,P004,160.0,138,95,43,0
2026-09,E0292,C008,P007,160.0,144,107,37,0
2026-09,E0061,C009,P003,160.0,161,141,20,1
2026-09,E0223,C009,P032,160.0,95,84,11,0
2026-09,E0115,C003,P035,160.0,144,131,13,0
2026-09,E0380,C003,P034,160.0,136,111,25,0
2026-09,E0081,C008,P002,160.0,148,130,18,0
2026-09,E0253,C011,P028,160.0,135,123,12,0
2026-09,E0211,C007,P017,160.0,132,86,46,0
2026-09,E0394,C007,P027,160.0,140,109,31,0
2026-09,E0107,C005,P020,160.0,185,120,65,25
2026-09,E0414,C012,P030,160.0,132,107,25,0
2026-09,E0236,C006,P033,160.0,172,146,26,12
2026-09,E0134,C003,P023,160.0,147,118,29,0
2026-09,E0268,C002,P007,160.0,145,111,34,0
2026-09,E0333,C010,P022,160.0,148,109,39,0
2026-09,E0284,C005,P034,160.0,155,106,49,0
2026-09,E0054,C012,P013,160.0,134,113,21,0
2026-09,E0057,C004,P006,160.0,170,134,36,10
2026-09,E0339,C008,P001,160.0,155,103,52,0
2026-09,E0005,C005,P029,160.0,113,87,26,0
2026-09,E0038,C003,P022,160.0,90,78,12,0
2026-09,E0497,C005,P008,160.0,184,165,19,24
2026-09,E0173,C008,P010,160.0,149,138,11,0
2026-09,E0095,C005,P002,160.0,110,99,11,0
2026-09,E0325,C008,P003,160.0,132,102,30,0
2026-09,E0471,C011,P025,160.0,166,131,35,6
2026-09,E0429,C012,P026,160.0,139,129,10,0
2026-09,E0392,C002,P019,160.0,141,116,25,0
2026-09,E0091,C008,P010,160.0,160,120,40,0
2026-09,E0270,C008,P033,160.0,151,126,25,0
2026-09,E0416,C008,P030,160.0,157,118,39,0
2026-09,E0161,C008,P007,160.0,160,122,38,0
2026-09,E0388,C012,P024,160.0,126,91,35,0
2026-09,E0121,C006,P009,160.0,128,114,14,0
2026-09,E0184,C005,P029,160.0,123,98,25,0
2026-09,E0307,C002,P027,160.0,129,117,12,0
2026-09,E0338,C007,P012,160.0,140,105,35,0
2026-09,E0330,C012,P018,160.0,142,124,18,0
2026-09,E0294,C002,P024,160.0,177,166,11,17
2026-09,E0237,C008,P018,160.0,150,133,17,0
2026-09,E0383,C001,P013,160.0,140,92,48,0
2026-09,E0178,C004,P011,160.0,207,195,12,47
2026-09,E0197,C002,P011,160.0,118,100,18,0
2026-09,E0370,C006,P020,160.0,136,99,37,0
2026-09,E0281,C011,P014,160.0,187,146,41,27
2026-09,E0050,C009,P012,160.0,186,167,19,26
2026-09,E0430,C011,P018,160.0,135,109,26,0
2026-09,E0103,C012,P027,160.0,103,87,16,0
2026-09,E0418,C007,P016,160.0,132,111,21,0
2026-09,E0108,C007,P012,160.0,178,123,55,18
2026-09,E0244,C010,P030,160.0,140,121,19,0
2026-09,E0496,C012,P025,160.0,160,104,56,0
2026-09,E0116,C005,P018,160.0,143,130,13,0
2026-09,E0034,C008,P003,160.0,108,87,21,0
2026-09,E0218,C005,P024,160.0,144,114,30,0
2026-09,E0251,C012,P029,160.0,164,112,52,4
2026-09,E0183,C010,P008,160.0,129,118,11,0
2026-09,E0170,C011,P012,160.0,163,150,13,3
2026-09,E0498,C010,P013,160.0,145,123,22,0
2026-09,E0454,C005,P029,160.0,162,143,19,2
2026-09,E0419,C003,P007,160.0,151,99,52,0
2026-09,E0375,C005,P029,160.0,120,95,25,0
2026-09,E0011,C002,P029,160.0,136,103,33,0
2026-09,E0076,C011,P035,160.0,135,105,30,0
2026-09,E0165,C007,P015,160.0,128,102,26,0
2026-09,E0053,C004,P030,160.0,149,105,44,0
2026-09,E0303,C010,P027,160.0,192,156,36,32
2026-09,E0085,C001,P010,160.0,170,148,22,10
2026-09,E0381,C002,P010,160.0,174,135,39,14
2026-09,E0149,C009,P002,160.0,126,100,26,0
2026-09,E0403,C007,P014,160.0,174,129,45,14
2026-09,E0070,C006,P004,160.0,183,123,60,23
2026-09,E0308,C009,P003,160.0,126,95,31,0
2026-09,E0205,C008,P032,160.0,154,127,27,0
2026-09,E0326,C005,P011,160.0,155,101,54,0
2026-09,E0192,C007,P003,160.0,138,98,40,0
2026-09,E0359,C007,P005,160.0,147,107,40,0
2026-09,E0475,C012,P009,160.0,156,104,52,0
2026-09,E0004,C008,P017,160.0,139,120,19,0
2026-09,E0220,C006,P032,160.0,169,156,13,9
2026-09,E0202,C010,P015,160.0,113,90,23,0
2026-09,E0484,C001,P008,160.0,135,124,11,0
2026-09,E0305,C001,P027,160.0,161,148,13,1
2026-09,E0402,C006,P006,160.0,189,129,60,29
2026-09,E0199,C003,P017,160.0,170,131,39,10
2026-09,E0500,C008,P021,160.0,147,116,31,0
2026-09,E0167,C008,P028,160.0,140,104,36,0
2026-09,E0320,C004,P032,160.0,136,126,10,0
2026-09,E0221,C004,P012,160.0,136,115,21,0
2026-09,E0063,C012,P027,160.0,100,69,31,0
2026-09,E0455,C002,P024,160.0,187,170,17,27
2026-09,E0285,C010,P017,160.0,142,118,24,0
2026-09,E0155,C006,P025,160.0,124,115,9,0
2026-09,E0260,C012,P025,160.0,154,106,48,0
2026-09,E0122,C003,P020,160.0,126,117,9,0
2026-09,E0172,C009,P028,160.0,166,143,23,6
2026-09,E0473,C003,P032,160.0,125,97,28,0
2026-09,E0080,C001,P019,160.0,162,135,27,2
2026-09,E0111,C006,P033,160.0,136,127,9,0
2026-09,E0348,C007,P027,160.0,150,137,13,0
2026-09,E0369,C012,P030,160.0,164,132,32,4
2026-09,E0112,C010,P004,160.0,131,103,28,0
2026-09,E0175,C005,P019,160.0,164,142,22,4
2026-09,E0353,C004,P011,160.0,101,78,23,0
2026-09,E0478,C001,P016,160.0,181,156,25,21
2026-09,E0162,C011,P022,160.0,168,111,57,8
2026-09,E0109,C008,P005,160.0,141,102,39,0
2026-09,E0240,C011,P034,160.0,173,124,49,13
2026-09,E0224,C006,P006,160.0,170,129,41,10
2026-09,E0216,C008,P009,160.0,143,125,18,0
2026-09,E0499,C009,P013,160.0,143,135,8,0
2026-09,E0042,C011,P019,160.0,121,106,15,0
2026-09,E0316,C005,P006,160.0,145,104,41,0
2026-09,E0367,C006,P019,160.0,108,83,25,0
2026-09,E0144,C004,P009,160.0,162,116,46,2
2026-09,E0389,C008,P018,160.0,162,150,12,2
2026-09,E0365,C008,P029,160.0,101,80,21,0
2026-09,E0072,C002,P014,160.0,178,148,30,18
2026-09,E0276,C009,P005,160.0,128,102,26,0
2026-09,E0423,C004,P033,160.0,215,151,64,55
2026-09,E0488,C011,P007,160.0,149,102,47,0
2026-09,E0227,C002,P026,160.0,178,156,22,18
2026-09,E0492,C003,P021,160.0,121,97,24,0
202601,E0181,C003,P016,160.0,136,92,44,0
2026-09,E0344,C004,P012,160.0,130,99,31,0
2026-09,E0073,C008,P014,160.0,107,95,12,0
2026-09,E0386,C010,P005,160.0,113,82,31,0
2026-09,E0489,C005,P030,160.0,140,112,28,0
2026-09,E0494,C012,P032,160.0,153,125,28,0
2026-09,E0345,C005,P015,160.0,118,102,16,0
2026-09,E0384,C004,P004,160.0,135,124,11,0
2026-09,E0439,C001,P026,160.0,126,118,8,0
2026-09,E0159,C010,P033,160.0,142,92,50,0
2026-09,E0315,C002,P007,160.0,160,125,35,0
2026-09,E0233,C002,P002,160.0,146,109,37,0
2026-09,E0009,C004,P034,160.0,129,102,27,0
2026-09,E0217,C003,P017,160.0,169,143,26,9
2026-09,E0003,C012,P035,160.0,152,118,34,0
2026-09,E0466,C004,P016,160.0,147,108,39,0
2026-09,E0201,C010,P015,160.0,119,79,40,0
2026-09,E0187,C006,P020,160.0,166,116,50,6
2026-09,E0099,C010,P033,160.0,154,137,17,0
2026-09,E0008,C005,P026,160.0,156,116,40,0
2026-09,E0058,C010,P031,160.0,138,112,26,0
2026-09,E0075,C008,P033,160.0,134,97,37,0
2026-09,E0226,C009,P012,160.0,188,132,56,28
2026-09,E0023,C008,P028,160.0,133,105,28,0
2026-09,E0130,C006,P011,160.0,114,86,28,0
2026-09,E0228,C001,P006,160.0,148,124,24,0
2026-09,E0246,C001,P011,160.0,143,93,50,0
2026-09,E0283,C012,P009,160.0,170,125,45,10
2026-09,E0271,C003,P008,160.0,140,94,46,0
2026-09,E0047,C002,P010,160.0,159,130,29,0
2026-09,E0453,C009,P006,160.0,180,119,61,20
2026-09,E0441,C001,P005,160.0,153,108,45,0
2026-09,E0448,C001,P034,160.0,120,96,24,0
2026-09,E0092,C006,P019,160.0,100,93,7,0
2026-09,E0254,C012,P019,160.0,154,139,15,0
2026-09,E0219,C010,P017,160.0,135,92,43,0
2026-09,E0021,C011,P001,160.0,150,119,31,0
2026-09,E0238,C010,P012,160.0,143,108,35,0
2026-09,E0037,C009,P009,160.0,114,95,19,0
2026-09,E0357,C010,P029,160.0,140,102,38,0
2026-09,E0302,C005,P019,160.0,118,108,10,0
2026-09,E0082,C009,P022,160.0,132,117,15,0
2026-09,E0051,C002,P016,160.0,166,109,57,6
2026-09,E0477,C002,P019,160.0,145,107,38,0
2026-09,E0395,C001,P012,160.0,157,119,38,0
2026-09,E0323,C005,P007,160.0,147,115,32,0
2026-09,E0079,C003,P032,160.0,137,128,9,0
2026-09,E0408,C010,P026,160.0,150,119,31,0
2026-09,E0250,C008,P028,160.0,104,89,15,0
2026-09,E0084,C003,P020,160.0,162,114,48,2
2026-09,E0428,C003,P002,160.0,124,101,23,0
2026-09,E0001,C007,P016,160.0,156,145,11,0
2026-09,E0301,C001,P034,160.0,136,109,27,0
2026-09,E0113,C011,P023,160.0,114,75,39,0
2026-09,E0019,C004,P007,160.0,127,92,35,0
2026-09,E0010,C011,P001,160.0,156,145,11,0
2026-10,E0204,C002,P024,160.0,197,151,46,37
2026-10,E0272,C004,P031,160.0,142,114,28,0
2026-10,E0117,C003,P001,160.0,193,140,53,33
2026-10,E0378,C005,P007,160.0,104,89,15,0
2026-10,E0034,C002,P003,160.0,82,76,6,0
2026-10,E0225,C009,P018,160.0,137,109,28,0
2026-10,E0219,C010,P017,160.0,142,115,27,0
2026-10,E0091,C008,P010,160.0,157,148,9,0
2026-10,E0170,C011,P012,160.0,128,119,9,0
2026-10,E0297,C009,P009,160.0,152,130,22,0
2026-10,E0040,C001,P009,160.0,139,109,30,0
2026-10,E0133,C012,P031,160.0,174,138,36,14
2026-10,E0109,C008,P005,160.0,148,112,36,0
2026-10,E0370,C006,P020,160.0,212,149,63,52
2026-10,E0114,C002,P033,160.0,139,127,12,0
2026-10,E0193,C008,P027,160.0,172,116,56,12
2026-10,E0385,C010,P032,160.0,181,150,31,21
2026-10,E0421,C004,P032,160.0,84,69,15,0
2026-10,E0253,C011,P028,160.0,162,109,53,2
2026-10,E0014,C011,P005,160.0,113,106,7,0
2026-10,E0254,C012,P019,160.0,138,112,26,0
2026-10,E0043,C003,P018,160.0,117,79,38,0
2026-10,E0144,C004,P009,160.0,174,164,10,14
2026-10,E0354,C001,P031,160.0,130,109,21,0
2026-10,E0311,C001,P034,160.0,103,67,36,0
2026-10,E0168,C005,P033,160.0,149,109,40,0
2026-10,E0329,C002,P020,160.0,179,119,60,19
2026-10,E0095,C005,P002,160.0,117,78,39,0
2026-10,E0085,C001,P010,160.0,165,141,24,5
2026-10,E0324,C008,P006,160.0,97,73,24,0
2026-10,E0184,C005,P029,160.0,181,129,52,21
2026-10,E0037,C009,P009,160.0,153,118,35,0
2026-10,E0068,C006,P034,160.0,115,90,25,0
2026-10,E0400,C006,P026,160.0,163,129,34,3
2026-10,E0041,C008,P006,160.0,131,106,25,0
2026-10,E0234,C005,P010,160.0,121,81,40,0
2026-10,E0305,C001,P027,160.0,130,112,18,0
2026-10,E0315,C002,P007,160.0,160,122,38,0
2026-10,E0009,C004,P034,160.0,120,92,28,0
2026-10,E0364,C004,P009,160.0,89,60,29,0
2026-10,E0420,C011,P035,160.0,132,98,34,0
2026-10,E0099,C010,P033,160.0,176,129,47,16
2026-10,E0422,C002,P033,160.0,175,137,38,15
2026-10,E0186,C008,P016,160.0,130,85,45,0
2026-10,E0214,C005,P026,160.0,130,119,11,0
2026-10,E0023,C008,P028,160.0,128,93,35,0
2026-10,E0467,C011,P002,160.0,127,87,40,0
2026-10,E0064,C011,P006,160.0,129,89,40,0
2026-10,E0461,C012,P024,160.0,150,126,24,0
2026-10,E0138,C011,P024,160.0,176,143,33,16
2026-10,E0004,C008,P017,160.0,120,87,33,0
2026-10,E0220,C006,P032,160.0,124,100,24,0
2026-10,E0002,C001,P011,160.0,153,119,34,0
2026-10,E0332,C008,P018,160.0,161,146,15,1
2026-10,E0464,C003,P013,160.0,107,101,6,0
